1,2002,-0.9254080904,5,6,0.4,3.0689571654,5.8835597368
1,2002,-0.9374860017,5,1,4.2,3.0689571654,5.8835597368
1,2002,-0.4234479213,6,6,0.5,3.0689571654,5.8835597368
1,2002,-0.8478305779,8,4,1.9,3.0689571654,5.8835597368
1,2002,0.6556410131,8,7,2.9,3.0689571654,5.8835597368
1,2002,0.0112812458,4,7,1.1,3.0689571654,5.8835597368
1,2002,-0.2005889051,1,1,1.9,3.0689571654,5.8835597368
1,2002,-0.8528319911,7,4,1.8,3.0689571654,5.8835597368
1,2002,-0.8477406032,2,1,2.2,3.0689571654,5.8835597368
1,2002,-0.6133770851,2,1,3.5,3.0689571654,5.8835597368
1,2002,-0.1115618731,4,0,4.5,3.0689571654,5.8835597368
1,2002,-0.7810620978,7,4,2.9,3.0689571654,5.8835597368
1,2002,0.897078515,5,3,2.8,3.0689571654,5.8835597368
1,2002,-0.7939407283,6,7,3.8,3.0689571654,5.8835597368
1,2002,-0.8827864706,6,5,5,3.0689571654,5.8835597368
1,2002,-0.0406446867,9,5,0.4,3.0689571654,5.8835597368
1,2002,-0.458425352,6,5,2.4,3.0689571654,5.8835597368
1,2002,0.0237684237,6,7,2.9,3.0689571654,5.8835597368
1,2002,-0.8682302621,2,3,4.3,3.0689571654,5.8835597368
1,2002,-0.8294286882,8,0,5,3.0689571654,5.8835597368
1,2002,-0.6682458674,6,5,0.9,3.0689571654,5.8835597368
1,2002,-0.5977379821,6,1,1.1,3.0689571654,5.8835597368
1,2002,-0.5126227492,2,1,1.8,3.0689571654,5.8835597368
1,2002,-0.7177717901,5,1,2.4,3.0689571654,5.8835597368
1,2002,-0.5233597733,5,5,2,3.0689571654,5.8835597368
1,2002,-0.0965452243,2,5,2.7,3.0689571654,5.8835597368
1,2002,-0.05650418,2,1,3.7,3.0689571654,5.8835597368
1,2002,0.6217850943,6,1,4.5,3.0689571654,5.8835597368
1,2002,0.8932972982,2,5,0.9,3.0689571654,5.8835597368
1,2002,-0.3562118052,7,3,2.8,3.0689571654,5.8835597368
1,2002,-0.1008663245,8,7,3.1,3.0689571654,5.8835597368
1,2002,-0.2367589759,7,5,1.8,3.0689571654,5.8835597368
1,2002,0.5098124885,8,7,4.4,3.0689571654,5.8835597368
1,2002,0.9980415336,3,4,1.8,3.0689571654,5.8835597368
1,2002,-0.9323043922,2,1,1.6,3.0689571654,5.8835597368
1,2002,-0.6827219314,4,7,3.6,3.0689571654,5.8835597368
1,2002,0.9759319033,8,7,1.9,3.0689571654,5.8835597368
1,2002,0.188118823,3,5,2.8,3.0689571654,5.8835597368
1,2002,-0.2146561513,5,5,0.5,3.0689571654,5.8835597368
1,2002,-0.6813614051,3,0,0.5,3.0689571654,5.8835597368
1,2002,-0.7166293138,8,7,1.9,3.0689571654,5.8835597368
1,2002,-0.6225483095,0,2,2.9,3.0689571654,5.8835597368
1,2002,-0.3739393788,7,2,5.3,3.0689571654,5.8835597368
1,2002,0.0581869623,8,5,1.5,3.0689571654,5.8835597368
1,2002,1.6555457301,3,5,4.1,3.0689571654,5.8835597368
1,2002,0.2117491481,3,6,0.5,3.0689571654,5.8835597368
1,2002,0.0091610761,7,7,1.5,3.0689571654,5.8835597368
1,2002,-0.607979214,4,4,2.5,3.0689571654,5.8835597368
1,2002,-0.6032106316,6,4,1.2,3.0689571654,5.8835597368
1,2002,-0.5365139478,1,1,0.4,3.0689571654,5.8835597368
1,2002,0.3822670383,4,6,0.8,3.0689571654,5.8835597368
1,2002,-0.2944691698,5,5,1.7,3.0689571654,5.8835597368
1,2002,-0.4430471044,6,5,2.6,3.0689571654,5.8835597368
1,2002,-0.2553637214,4,4,3.9,3.0689571654,5.8835597368
1,2002,0.7341546865,1,3,1.4,3.0689571654,5.8835597368
1,2002,0.5806640137,4,5,2.4,3.0689571654,5.8835597368
1,2002,-0.0946229932,3,0,5.7,3.0689571654,5.8835597368
1,2002,-0.6273143473,1,3,1.1,3.0689571654,5.8835597368
1,2002,-0.7118479517,5,7,3.9,3.0689571654,5.8835597368
1,2002,0.814366759,0,0,2.9,3.0689571654,5.8835597368
1,2002,-0.8017199928,3,4,3.2,3.0689571654,5.8835597368
1,2002,-0.3168288209,7,1,1.3,3.0689571654,5.8835597368
1,2002,-0.2004995802,3,4,2.4,3.0689571654,5.8835597368
1,2002,0.4218004815,2,1,2.1,3.0689571654,5.8835597368
1,2002,-0.0743117658,5,0,2.9,3.0689571654,5.8835597368
1,2002,-0.0297776787,4,0,4.6,3.0689571654,5.8835597368
1,2002,-0.3892965395,5,0,1.6,3.0689571654,5.8835597368
1,2002,-0.6560364544,4,5,3.1,3.0689571654,5.8835597368
1,2002,-0.6807672741,4,6,0.9,3.0689571654,5.8835597368
1,2002,-0.1295721598,4,6,0.9,3.0689571654,5.8835597368
1,2002,0.6143897819,5,6,3.7,3.0689571654,5.8835597368
1,2002,1.3628252717,7,7,1.7,3.0689571654,5.8835597368
1,2002,-0.3518367207,0,4,2.3,3.0689571654,5.8835597368
1,2002,0.0149348401,8,7,2.6,3.0689571654,5.8835597368
1,2002,0.5617418881,4,6,3,3.0689571654,5.8835597368
1,2002,0.5262533923,3,5,5,3.0689571654,5.8835597368
1,2002,0.6565727978,3,5,0.3,3.0689571654,5.8835597368
1,2002,-0.0307092694,6,1,0.3,3.0689571654,5.8835597368
1,2002,0.0503935166,5,5,1.5,3.0689571654,5.8835597368
1,2002,0.1832555582,7,5,1.7,3.0689571654,5.8835597368
1,2002,-0.5148123567,3,1,1.7,3.0689571654,5.8835597368
1,2002,1.198797478,4,5,2.1,3.0689571654,5.8835597368
1,2002,0.0294710596,0,3,2.4,3.0689571654,5.8835597368
1,2002,0.5119962249,6,5,0.4,3.0689571654,5.8835597368
1,2002,-0.2457044027,3,4,1.1,3.0689571654,5.8835597368
1,2002,-0.2602704414,3,1,4.6,3.0689571654,5.8835597368
1,2002,-0.9684451464,0,0,6.1,3.0689571654,5.8835597368
1,2002,-0.6878857096,3,4,1.9,3.0689571654,5.8835597368
1,2002,0.7895264651,5,5,1.8,3.0689571654,5.8835597368
1,2002,0.8639928462,9,7,2.8,3.0689571654,5.8835597368
1,2002,-0.5943547949,1,1,3.1,3.0689571654,5.8835597368
1,2002,0.6766246514,7,4,4.1,3.0689571654,5.8835597368
1,2002,0.7884524664,4,5,0.9,3.0689571654,5.8835597368
1,2002,-0.9068469654,5,5,1.6,3.0689571654,5.8835597368
1,2002,-0.7375487549,5,4,1.9,3.0689571654,5.8835597368
1,2002,0.6314421335,7,5,1.8,3.0689571654,5.8835597368
1,2002,-0.4890076305,1,1,2.5,3.0689571654,5.8835597368
1,2002,-0.404574907,8,6,2.8,3.0689571654,5.8835597368
1,2002,0.6431060179,5,6,0.5,3.0689571654,5.8835597368
1,2002,0.4167368679,5,4,1.7,3.0689571654,5.8835597368
1,2002,-0.1949154946,6,7,2,3.0689571654,5.8835597368
1,2002,1.8014926448,4,4,0.8,3.0689571654,5.8835597368
1,2002,1.039813313,9,7,1.1,3.0689571654,5.8835597368
1,2002,-0.0504390863,4,1,2.7,3.0689571654,5.8835597368
1,2002,-0.0207320873,5,4,4.3,3.0689571654,5.8835597368
1,2002,-0.3301549381,5,2,0.3,3.0689571654,5.8835597368
1,2002,-0.8581159574,5,5,1.1,3.0689571654,5.8835597368
1,2002,-0.4509005915,7,4,3.4,3.0689571654,5.8835597368
1,2002,0.0386397395,6,7,4,3.0689571654,5.8835597368
1,2002,-0.7037037274,3,1,0.3,3.0689571654,5.8835597368
1,2002,0.1596825938,5,1,2.9,3.0689571654,5.8835597368
1,2002,-0.7341081727,7,5,2.4,3.0689571654,5.8835597368
1,2002,0.0432809629,7,7,4,3.0689571654,5.8835597368
1,2002,-0.7128671722,7,5,0.5,3.0689571654,5.8835597368
1,2002,-0.5422176608,4,7,1.5,3.0689571654,5.8835597368
1,2002,-0.0578417773,9,7,1.1,3.0689571654,5.8835597368
1,2002,-0.2203449818,4,1,2.1,3.0689571654,5.8835597368
1,2002,0.7884524664,8,5,4.1,3.0689571654,5.8835597368
1,2002,1.265002669,9,5,1.7,3.0689571654,5.8835597368
1,2002,0.0229108799,6,4,2.5,3.0689571654,5.8835597368
1,2002,-0.7042438289,6,6,2.8,3.0689571654,5.8835597368
1,2002,-0.9222081369,6,5,4.2,3.0689571654,5.8835597368
1,2002,0.1073548749,8,3,4.1,3.0689571654,5.8835597368
1,2002,-0.4655079392,5,5,0.7,3.0689571654,5.8835597368
1,2002,-0.4413148987,3,1,1.7,3.0689571654,5.8835597368
1,2002,-0.4878976082,5,7,2.6,3.0689571654,5.8835597368
1,2002,-0.3850643989,6,6,3.8,3.0689571654,5.8835597368
1,2002,0.1907373662,5,5,0.6,3.0689571654,5.8835597368
1,2002,-0.1511899095,7,4,1.1,3.0689571654,5.8835597368
1,2002,-0.9069300539,6,1,1.7,3.0689571654,5.8835597368
1,2002,-0.4051969765,6,4,1.7,3.0689571654,5.8835597368
1,2002,-0.9216680354,7,1,2.8,3.0689571654,5.8835597368
1,2002,-0.7436823759,5,1,2.6,3.0689571654,5.8835597368
1,2002,-0.1118494199,5,0,4.7,3.0689571654,5.8835597368
1,2002,0.9917595658,8,7,0.8,3.0689571654,5.8835597368
1,2002,-0.8765011804,5,4,2.8,3.0689571654,5.8835597368
1,2002,0.3519220226,3,5,1.7,3.0689571654,5.8835597368
1,2002,-0.0600919161,4,5,2.5,3.0689571654,5.8835597368
1,2002,-0.7933084632,6,7,3.9,3.0689571654,5.8835597368
1,2002,-0.9801697583,4,7,2.5,3.0689571654,5.8835597368
1,2002,-0.6571997779,7,4,3.4,3.0689571654,5.8835597368
1,2002,-0.0013599959,5,7,0.9,3.0689571654,5.8835597368
1,2002,-0.3637837651,6,1,0.3,3.0689571654,5.8835597368
1,2002,0.1021910967,7,4,1.7,3.0689571654,5.8835597368
1,2002,-0.9019382184,7,1,2.6,3.0689571654,5.8835597368
1,2002,-0.6071815516,6,5,4,3.0689571654,5.8835597368
1,2002,-0.5124030086,8,7,1.1,3.0689571654,5.8835597368
1,2002,0.1538672766,6,5,1.5,3.0689571654,5.8835597368
1,2002,-0.1549746149,3,1,2.7,3.0689571654,5.8835597368
1,2002,-0.1251785092,3,1,3.1,3.0689571654,5.8835597368
1,2002,-0.8422153537,6,7,5.2,3.0689571654,5.8835597368
1,2002,-0.2120442957,2,1,1.8,3.0689571654,5.8835597368
1,2002,-0.3258749481,2,5,3.9,3.0689571654,5.8835597368
1,2002,-0.0705301173,6,2,3,3.0689571654,5.8835597368
1,2002,-0.4693191225,3,5,4,3.0689571654,5.8835597368
1,2002,-0.1403672673,6,1,4.9,3.0689571654,5.8835597368
1,2002,-0.4793463986,2,5,0.9,3.0689571654,5.8835597368
1,2002,0.9194998831,6,5,0.8,3.0689571654,5.8835597368
1,2002,1.315889118,8,5,1.9,3.0689571654,5.8835597368
1,2002,0.2864474998,9,1,2.8,3.0689571654,5.8835597368
1,2002,-0.2260639106,8,7,3.9,3.0689571654,5.8835597368
1,2002,-0.1898931899,9,1,4.1,3.0689571654,5.8835597368
1,2002,-0.1855305627,2,0,5.5,3.0689571654,5.8835597368
1,2002,1.7285035378,5,6,0.5,3.0689571654,5.8835597368
1,2002,-0.1752445333,6,5,1.5,3.0689571654,5.8835597368
1,2002,-0.1656703301,9,3,1.9,3.0689571654,5.8835597368
1,2002,0.9128073746,8,7,2.4,3.0689571654,5.8835597368
1,2002,1.2914786332,5,1,2.9,3.0689571654,5.8835597368
1,2002,0.4607788695,7,3,3.7,3.0689571654,5.8835597368
1,2002,-0.1250891843,7,5,3.5,3.0689571654,5.8835597368
1,2002,0.2268072724,2,3,3.9,3.0689571654,5.8835597368
1,2002,0.3209265891,4,6,5.2,3.0689571654,5.8835597368
1,2002,0.9646644224,7,6,0.7,3.0689571654,5.8835597368
1,2002,-0.7931700465,3,0,2.3,3.0689571654,5.8835597368
1,2002,-0.5898037071,3,0,1.7,3.0689571654,5.8835597368
1,2002,-0.0965452243,7,6,3.1,3.0689571654,5.8835597368
1,2002,-0.8889336285,6,1,4.9,3.0689571654,5.8835597368
1,2002,-0.6866302225,2,1,0.7,3.0689571654,5.8835597368
1,2002,1.4682390566,8,4,0.9,3.0689571654,5.8835597368
1,2002,0.9871855834,5,6,5,3.0689571654,5.8835597368
1,2002,-0.1700327392,8,5,0.3,3.0689571654,5.8835597368
1,2002,-0.0195329582,3,1,4.1,3.0689571654,5.8835597368
1,2002,0.8710760833,4,1,3.2,3.0689571654,5.8835597368
1,2002,0.7758058866,3,7,4,3.0689571654,5.8835597368
1,2002,-0.3301171692,4,5,1.3,3.0689571654,5.8835597368
1,2002,-0.9761852908,4,5,0.7,3.0689571654,5.8835597368
1,2002,-0.9813077601,7,7,5.2,3.0689571654,5.8835597368
1,2002,-0.1127546798,3,5,0.4,3.0689571654,5.8835597368
1,2002,-0.6928775451,4,5,2,3.0689571654,5.8835597368
1,2002,-0.0017549736,3,4,3.9,3.0689571654,5.8835597368
1,2002,-0.5275917667,7,5,0.3,3.0689571654,5.8835597368
1,2002,0.226225862,8,4,2.5,3.0689571654,5.8835597368
1,2002,-0.6167970637,3,4,6,3.0689571654,5.8835597368
1,2002,1.2331358865,5,5,0.9,3.0689571654,5.8835597368
1,2002,-0.9602373406,7,1,1.5,3.0689571654,5.8835597368
1,2002,-0.1089495663,9,7,1.7,3.0689571654,5.8835597368
1,2002,0.5178497942,4,1,1,3.0689571654,5.8835597368
1,2002,0.2645065568,5,5,4.2,3.0689571654,5.8835597368
1,2002,-0.5613601962,3,4,5.1,3.0689571654,5.8835597368
1,2002,0.0025516366,6,4,1.4,3.0689571654,5.8835597368
1,2002,1.5843125662,6,7,1.5,3.0689571654,5.8835597368
1,2002,-0.1760043754,6,5,2.7,3.0689571654,5.8835597368
1,2002,-0.5342717404,5,4,3.7,3.0689571654,5.8835597368
1,2002,-0.1650889197,4,2,6.1,3.0689571654,5.8835597368
1,2002,1.2133157189,5,6,0.5,3.0689571654,5.8835597368
1,2002,-0.9736567224,6,4,2.2,3.0689571654,5.8835597368
1,2002,-0.6583625988,3,5,4,3.0689571654,5.8835597368
1,2002,0.3417186111,3,7,5.2,3.0689571654,5.8835597368
1,2002,0.3648375057,2,4,1.4,3.0689571654,5.8835597368
1,2002,-0.1701220641,3,1,2.1,3.0689571654,5.8835597368
1,2002,-0.5035408496,2,4,3.2,3.0689571654,5.8835597368
1,2002,0.0655409658,6,1,4.5,3.0689571654,5.8835597368
1,2002,-0.4082286941,6,5,2.3,3.0689571654,5.8835597368
1,2002,-0.8478718868,5,4,3.4,3.0689571654,5.8835597368
1,2002,-0.726675258,3,3,5.6,3.0689571654,5.8835597368
1,2002,-0.2208108076,2,5,2.3,3.0689571654,5.8835597368
1,2002,-0.5015773095,3,5,2.9,3.0689571654,5.8835597368
1,2002,-0.8349355637,1,4,3.3,3.0689571654,5.8835597368
1,2002,-0.642681537,3,7,1.1,3.0689571654,5.8835597368
1,2002,-0.5587176353,3,4,1.8,3.0689571654,5.8835597368
1,2002,-0.3852840926,3,1,1.6,3.0689571654,5.8835597368
1,2002,-0.6318967151,4,5,3.8,3.0689571654,5.8835597368
1,2002,-0.3663674189,8,7,3.4,3.0689571654,5.8835597368
1,2002,0.3401636511,6,5,0.9,3.0689571654,5.8835597368
1,2002,-0.3950007038,5,1,3.9,3.0689571654,5.8835597368
1,2002,0.1195186224,2,0,5,3.0689571654,5.8835597368
1,2002,-0.0849177244,0,5,0.6,3.0689571654,5.8835597368
1,2002,0.1075235621,1,1,1.4,3.0689571654,5.8835597368
1,2002,-0.9140518356,3,5,1,3.0689571654,5.8835597368
1,2002,0.8137853485,5,5,2.7,3.0689571654,5.8835597368
1,2002,-0.3746894764,4,0,5.6,3.0689571654,5.8835597368
1,2002,-0.400164482,5,0,0.4,3.0689571654,5.8835597368
1,2002,0.8047384006,6,7,1.1,3.0689571654,5.8835597368
1,2002,-0.8032369852,3,4,2.7,3.0689571654,5.8835597368
1,2002,-0.758263611,5,4,2.9,3.0689571654,5.8835597368
1,2002,0.4166369214,2,4,3.9,3.0689571654,5.8835597368
1,2002,-0.036454458,7,4,2.5,3.0689571654,5.8835597368
1,2002,-0.9284041021,7,4,0.7,3.0689571654,5.8835597368
1,2002,0.0331549505,5,7,1.8,3.0689571654,5.8835597368
1,2002,-0.4108595473,5,5,2.4,3.0689571654,5.8835597368
1,2002,-0.135244798,6,7,3.3,3.0689571654,5.8835597368
1,2002,0.1720282467,6,0,5.4,3.0689571654,5.8835597368
1,2002,1.193585902,6,7,2.4,3.0689571654,5.8835597368
1,2002,0.1996823097,5,6,1.9,3.0689571654,5.8835597368
1,2002,-0.5968475063,3,2,1.7,3.0689571654,5.8835597368
1,2002,-0.3595420273,4,4,2.7,3.0689571654,5.8835597368
1,2002,-0.0106177825,3,4,3.2,3.0689571654,5.8835597368
1,2002,-0.6319858218,2,2,4.3,3.0689571654,5.8835597368
1,2002,-0.1014477349,6,5,0.4,3.0689571654,5.8835597368
1,2002,-0.1554253916,6,4,2.8,3.0689571654,5.8835597368
1,2002,-0.5563683608,3,7,1.9,3.0689571654,5.8835597368
1,2002,-0.5919449957,7,0,4.5,3.0689571654,5.8835597368
1,2002,-0.4306306731,5,2,5,3.0689571654,5.8835597368
1,2002,-0.1555560254,7,7,1.1,3.0689571654,5.8835597368
1,2002,-0.6420523287,5,4,1.7,3.0689571654,5.8835597368
1,2002,-0.0366915786,3,1,4.6,3.0689571654,5.8835597368
1,2002,-0.3625142393,4,7,1.9,3.0689571654,5.8835597368
1,2002,-0.1847707207,6,7,1.5,3.0689571654,5.8835597368
1,2002,0.2725515465,3,7,1.6,3.0689571654,5.8835597368
1,2002,0.8334853462,3,4,2.5,3.0689571654,5.8835597368
1,2002,0.2550425471,3,1,2.1,3.0689571654,5.8835597368
1,2002,0.0592305888,2,5,3.2,3.0689571654,5.8835597368
1,2002,-0.7080967723,4,4,4,3.0689571654,5.8835597368
1,2002,0.139994537,3,0,5,3.0689571654,5.8835597368
1,2002,0.5720964693,5,4,2.7,3.0689571654,5.8835597368
1,2002,0.724536925,9,1,3,3.0689571654,5.8835597368
1,2002,-0.6171478939,2,1,4,3.0689571654,5.8835597368
1,2002,0.1454444046,5,1,0.3,3.0689571654,5.8835597368
1,2002,0.6116294806,7,7,1.1,3.0689571654,5.8835597368
1,2002,-0.3580625053,5,1,1.1,3.0689571654,5.8835597368
1,2002,0.0241586691,7,4,1.3,3.0689571654,5.8835597368
1,2002,-0.6116748126,6,1,2.7,3.0689571654,5.8835597368
1,2002,-0.9889634389,2,1,2.5,3.0689571654,5.8835597368
1,2002,1.2076118392,6,4,2.9,3.0689571654,5.8835597368
1,2002,0.119530112,7,5,3.7,3.0689571654,5.8835597368
1,2002,-0.9082235086,6,7,1.8,3.0689571654,5.8835597368
1,2002,-0.3881750276,2,5,4.8,3.0689571654,5.8835597368
1,2002,-0.7374122821,4,1,0.9,3.0689571654,5.8835597368
1,2002,-0.8524122958,7,1,4.9,3.0689571654,5.8835597368
1,2002,-0.2704260551,5,7,1.1,3.0689571654,5.8835597368
1,2002,-0.0460286612,5,4,1.2,3.0689571654,5.8835597368
1,2002,-0.0324082473,6,4,1.9,3.0689571654,5.8835597368
1,2002,-0.0265774405,3,6,0.9,3.0689571654,5.8835597368
1,2002,-0.6686959942,5,4,1.9,3.0689571654,5.8835597368
1,2002,0.3055478904,5,7,2.7,3.0689571654,5.8835597368
1,2002,-0.7334999998,3,4,3.7,3.0689571654,5.8835597368
1,2002,-0.9171236351,6,2,1.3,3.0689571654,5.8835597368
1,2002,-0.3664853773,4,5,0.4,3.0689571654,5.8835597368
1,2002,0.0681706332,3,1,1.1,3.0689571654,5.8835597368
1,2002,-0.3219512901,8,6,1.8,3.0689571654,5.8835597368
1,2002,-0.1099897511,6,5,2.5,3.0689571654,5.8835597368
1,2002,-0.6268007237,6,4,2.7,3.0689571654,5.8835597368
1,2002,-0.3950007038,7,5,1.3,3.0689571654,5.8835597368
1,2002,0.2257446161,7,1,2.5,3.0689571654,5.8835597368
1,2002,0.3878227375,7,6,1.3,3.0689571654,5.8835597368
1,2002,-0.8744423455,6,4,5.1,3.0689571654,5.8835597368
1,2002,1.3977211103,6,4,2.8,3.0689571654,5.8835597368
1,2002,-0.6928775451,7,5,1.5,3.0689571654,5.8835597368
1,2002,-0.1707332938,5,4,1.8,3.0689571654,5.8835597368
1,2002,0.6652583675,9,4,2.3,3.0689571654,5.8835597368
1,2002,-0.683351841,7,5,3.8,3.0689571654,5.8835597368
1,2002,-0.0100478617,6,4,1.8,3.0689571654,5.8835597368
1,2002,-0.3569111741,7,7,2.9,3.0689571654,5.8835597368
1,2002,-0.1650889197,6,5,1.1,3.0689571654,5.8835597368
1,2002,-0.6792298276,3,4,1.7,3.0689571654,5.8835597368
1,2002,-0.020144188,2,4,2.5,3.0689571654,5.8835597368
1,2002,-0.6865037981,4,1,3.7,3.0689571654,5.8835597368
1,2002,-0.5659305385,6,2,4.8,3.0689571654,5.8835597368
1,2002,1.0965649336,6,1,2.4,3.0689571654,5.8835597368
1,2002,0.2972736306,4,0,5.5,3.0689571654,5.8835597368
1,2002,0.7070710522,4,5,0.4,3.0689571654,5.8835597368
1,2002,-0.4687965678,4,4,1.8,3.0689571654,5.8835597368
1,2002,0.5538518941,4,6,1.6,3.0689571654,5.8835597368
1,2002,-0.3382913794,3,4,2.3,3.0689571654,5.8835597368
1,2002,-0.39868496,5,5,3.1,3.0689571654,5.8835597368
1,2002,0.0356782977,5,5,0.3,3.0689571654,5.8835597368
1,2002,0.4632229208,5,6,1.3,3.0689571654,5.8835597368
1,2002,1.1426809066,5,5,1.9,3.0689571654,5.8835597368
1,2002,0.0820522632,4,4,1.6,3.0689571654,5.8835597368
1,2002,0.048444523,4,1,2.7,3.0689571654,5.8835597368
1,2002,0.9034529118,4,4,3.5,3.0689571654,5.8835597368
1,2002,-0.1556453502,5,5,0.9,3.0689571654,5.8835597368
1,2002,0.1849040384,2,1,1.1,3.0689571654,5.8835597368
1,2002,-0.3456054149,7,5,2.8,3.0689571654,5.8835597368
1,2002,-0.5666006239,6,3,2.3,3.0689571654,5.8835597368
1,2002,-0.9839302945,6,1,3.5,3.0689571654,5.8835597368
1,2002,-0.055822605,4,4,3.7,3.0689571654,5.8835597368
1,2002,-0.5367151933,3,5,4.1,3.0689571654,5.8835597368
1,2002,0.5512778589,9,7,4.3,3.0689571654,5.8835597368
1,2002,-0.39868496,5,1,4.7,3.0689571654,5.8835597368
1,2002,-0.578627396,4,4,1.9,3.0689571654,5.8835597368
1,2002,-0.2405406245,5,1,0.7,3.0689571654,5.8835597368
1,2002,-0.3064959613,5,1,1.5,3.0689571654,5.8835597368
1,2002,-0.2506962382,7,7,2,3.0689571654,5.8835597368
1,2002,-0.1031079197,3,2,0.8,3.0689571654,5.8835597368
1,2002,0.8170168346,6,7,1.1,3.0689571654,5.8835597368
1,2002,-0.8592057896,4,5,3.2,3.0689571654,5.8835597368
1,2002,-0.3536053695,7,5,1.2,3.0689571654,5.8835597368
1,2002,0.7871907429,9,6,0.9,3.0689571654,5.8835597368
1,2002,-0.651626532,5,5,1.7,3.0689571654,5.8835597368
1,2002,-0.9394375162,5,2,1.9,3.0689571654,5.8835597368
1,2002,-0.1016051312,4,4,2.4,3.0689571654,5.8835597368
1,2002,-0.205081948,8,7,4.8,3.0689571654,5.8835597368
1,2002,-0.4471069175,3,1,1.7,3.0689571654,5.8835597368
1,2002,-0.1358742244,3,5,2.6,3.0689571654,5.8835597368
1,2002,-0.7787904404,4,0,4.5,3.0689571654,5.8835597368
1,2002,-0.9367258751,5,4,0.3,3.0689571654,5.8835597368
1,2002,-0.1509323487,3,5,0.9,3.0689571654,5.8835597368
1,2002,-0.1808590882,3,6,1.8,3.0689571654,5.8835597368
1,2002,-0.8833359511,2,2,2.9,3.0689571654,5.8835597368
1,2002,0.1098557442,6,4,0.9,3.0689571654,5.8835597368
1,2002,-0.3281770747,4,1,0.4,3.0689571654,5.8835597368
1,2002,0.7022061438,5,5,1.3,3.0689571654,5.8835597368
1,2002,-0.5716337683,6,7,1.1,3.0689571654,5.8835597368
1,2002,1.0425038426,9,5,2.9,3.0689571654,5.8835597368
1,2002,-0.3029220278,5,1,2.3,3.0689571654,5.8835597368
1,2002,0.4116035589,6,5,3.1,3.0689571654,5.8835597368
1,2002,0.0993082096,7,5,3,3.0689571654,5.8835597368
1,2002,-0.2546971955,7,1,4.3,3.0689571654,5.8835597368
1,2002,-0.9788078252,1,1,5.2,3.0689571654,5.8835597368
1,2002,0.9218001674,7,5,5.3,3.0689571654,5.8835597368
1,2002,-0.0006929673,8,7,4.3,3.0689571654,5.8835597368
1,2002,0.1105258296,6,6,0.7,3.0689571654,5.8835597368
1,2002,0.04893312,4,1,0.8,3.0689571654,5.8835597368
1,2002,-0.9438892502,3,4,3.4,3.0689571654,5.8835597368
1,2002,-0.9614400097,6,2,4.7,3.0689571654,5.8835597368
1,2002,-0.4719111877,3,5,1.3,3.0689571654,5.8835597368
